class,Binomial,category_at_start,category_at_end,first_year,second_year,numeric_category_at_start,numeric_category_at_end,Delta_Status
AMPHIBIANS,Leptodactylus laticeps,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Leptodactylus silvanimbus,EN,CR,1980,2004,3,4,-1
AMPHIBIANS,Leptolalax dringi,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Leptolalax gracilis,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Leptopelis occidentalis,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Leptophryne cruentata,VU,CR,1980,2004,2,4,-2
AMPHIBIANS,Limnonectes blythii,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Limnonectes ibanorum,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Limnonectes ingeri,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Limnonectes macrocephalus,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Limnonectes magnus,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Limnonectes malesianus,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Limnonectes paramacrodon,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Limnonectes rhacoda,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Limnonectes tweediei,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Limnonectes visayanus,NT,VU,1980,2004,1,2,-1
AMPHIBIANS,Litoria aurea,NT,VU,1980,2004,1,2,-1
AMPHIBIANS,Litoria booroolongensis,VU,CR,1980,2004,2,4,-2
AMPHIBIANS,Litoria brevipalmata,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Litoria castanea,CR,CR(PE),1980,2004,4,NA,NA
AMPHIBIANS,Litoria cooloolensis,NT,EN,1980,2004,1,3,-2
AMPHIBIANS,Litoria freycineti,NT,VU,1980,2004,1,2,-1
AMPHIBIANS,Litoria lorica,EN,CR(PE),1980,2004,3,NA,NA
AMPHIBIANS,Litoria nannotis,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Litoria nyakalensis,VU,CR(PE),1980,2004,2,NA,NA
AMPHIBIANS,Litoria pearsoniana,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Litoria raniformis,LC,EN,1980,2004,0,3,-3
AMPHIBIANS,Litoria rheocola,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Litoria spenceri,EN,CR,1980,2004,3,4,-1
AMPHIBIANS,Mannophryne olmonae,VU,CR,1980,2004,2,4,-2
AMPHIBIANS,Mantella cowanii,EN,CR,1980,2004,3,4,-1
AMPHIBIANS,Melanophryniscus devincenzii,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Meristogenys phaeomerus,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Meristogenys poecilus,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Meristogenys whiteheadi,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Microbatrachella capensis,EN,CR,1980,2004,3,4,-1
AMPHIBIANS,Microhyla perparva,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Microhyla petrigena,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Mixophyes balbus,LC,VU,1980,2004,0,2,-2
AMPHIBIANS,Mixophyes fleayi,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Mixophyes iteratus,LC,EN,1980,2004,0,3,-3
AMPHIBIANS,Nanorana pleskei,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Natalobatrachus bonebergi,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Nectophrynoides asperginis,VU,CR(PE),1980,2004,2,NA,NA
AMPHIBIANS,Necturus alabamensis,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Nephelobates meridensis,EN,CR,1980,2004,3,4,-1
AMPHIBIANS,Nimbaphrynoides occidentalis,VU,CR,1980,2004,2,4,-2
AMPHIBIANS,Notophthalmus perstriatus,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Nyctimystes dayi,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Nyctixalus pictus,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Occidozyga baluensis,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Occidozyga borealis,NT,VU,1980,2004,1,2,-1
AMPHIBIANS,Odontophrynus moratoi,CR,CR(PE),1980,2004,4,NA,NA
AMPHIBIANS,Oedipina gracilis,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Oreolalax lichuanensis,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Oreolalax rugosus,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Osornophryne percrassa,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Osteopilus pulchrilineatus,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Osteopilus vastus,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Paa boulengeri,LC,EN,1980,2004,0,3,-3
AMPHIBIANS,Paa exilispinosa,LC,VU,1980,2004,0,2,-2
AMPHIBIANS,Paa jiulongensis,NT,VU,1980,2004,1,2,-1
AMPHIBIANS,Paa maculosa,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Paa shini,LC,VU,1980,2004,0,2,-2
AMPHIBIANS,Paa spinosa,LC,VU,1980,2004,0,2,-2
AMPHIBIANS,Paa yunnanensis,LC,EN,1980,2004,0,3,-3
AMPHIBIANS,Pedostibes rugosus,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Pelobates varaldii,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Pelophryne signata,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Philautus aurantium,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Philautus hosii,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Philautus kerangae,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Philautus tectus,NT,VU,1980,2004,1,2,-1
AMPHIBIANS,Philoria frosti,EN,CR,1980,2004,3,4,-1
AMPHIBIANS,Philoria sphagnicolus,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Phrynobatrachus alleni,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Phrynobatrachus guineensis,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Phrynobatrachus liberiensis,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Phrynobatrachus phyllophilus,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Phrynopus dagmarae,EN,CR,1980,2004,3,4,-1
AMPHIBIANS,Phrynopus kauneorum,EN,CR,1980,2004,3,4,-1
AMPHIBIANS,Phrynopus spectabilis,CR,CR(PE),1980,2004,4,NA,NA
AMPHIBIANS,Phyllomedusa lemur,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Platymantis akarithymus,NT,VU,1980,2004,1,2,-1
AMPHIBIANS,Platymantis hazelae,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Plectrohyla dasypus,EN,CR,1980,2004,3,4,-1
AMPHIBIANS,Plectrohyla glandulosa,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Plectrohyla guatemalensis,LC,CR,1980,2004,0,4,-4
AMPHIBIANS,Plectrohyla hartwegi,VU,CR,1980,2004,2,4,-2
AMPHIBIANS,Plethodon neomexicanus,EN,NT,1980,2004,3,1,2
AMPHIBIANS,Pleurodema bibroni,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Pleurodema kriegi,EN,NT,1980,2004,3,1,2
AMPHIBIANS,Pseudoeurycea aquatica,CR,CR(PE),1980,2004,4,NA,NA
AMPHIBIANS,Pseudoeurycea bellii,LC,VU,1980,2004,0,2,-2
AMPHIBIANS,Pseudoeurycea cephalica,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Pseudoeurycea naucampatepetl,CR,CR(PE),1980,2004,4,NA,NA
AMPHIBIANS,Pseudoeurycea nigromaculata,CR,CR(PE),1980,2004,4,NA,NA
AMPHIBIANS,Pseudoeurycea smithi,EN,CR,1980,2004,3,4,-1
AMPHIBIANS,Pseudophryne bibronii,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Pseudophryne corroboree,EN,CR,1980,2004,3,4,-1
AMPHIBIANS,Pseudophryne pengilleyi,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Ptychadena newtoni,VU,CR,1980,2004,2,4,-2
AMPHIBIANS,Ptychadena superciliaris,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Ptychohyla hypomykter,NT,EN,1980,2004,1,3,-2
AMPHIBIANS,Rana areolata,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Rana aurora,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Rana boylii,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Rana capito,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Rana cascadae,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Rana chosenica,NT,VU,1980,2004,1,2,-1
AMPHIBIANS,Rana grahami,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Rana holtzi,VU,CR,1980,2004,2,4,-2
AMPHIBIANS,Rana iberica,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Rana jingdongensis,LC,VU,1980,2004,0,2,-2
AMPHIBIANS,Rana latastei,NT,VU,1980,2004,1,2,-1
AMPHIBIANS,Rana megapoda,LC,VU,1980,2004,0,2,-2
AMPHIBIANS,Rana minima,EN,CR,1980,2004,3,4,-1
AMPHIBIANS,Rana muscosa,NT,VU,1980,2004,1,2,-1
AMPHIBIANS,Rana nigromaculata,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Rana omiltemana,EN,CR(PE),1980,2004,3,NA,NA
AMPHIBIANS,Rana shqiperica,NT,EN,1980,2004,1,3,-2
AMPHIBIANS,Rana tarahumarae,LC,VU,1980,2004,0,2,-2
AMPHIBIANS,Rana tlaloci,CR,CR(PE),1980,2004,4,NA,NA
AMPHIBIANS,Rana vibicaria,EN,CR,1980,2004,3,4,-1
AMPHIBIANS,Rana warszewitschii,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Rhacophorus bifasciatus,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Rhacophorus dulitensis,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Rhacophorus kajau,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Rhacophorus rufipes,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Rheobatrachus silus,CR,EX,1980,2004,4,NA,NA
AMPHIBIANS,Rheobatrachus vitellinus,CR,EX,1980,2004,4,NA,NA
AMPHIBIANS,Rhinoderma darwinii,LC,VU,1980,2004,0,2,-2
AMPHIBIANS,Scaphiophryne gottlebei,EN,CR,1980,2004,3,4,-1
AMPHIBIANS,Scutiger maculatus,CR,CR(PE),1980,2004,4,NA,NA
AMPHIBIANS,Spea hammondii,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Speleomantes supramontis,NT,EN,1980,2004,1,3,-2
AMPHIBIANS,Staurois tuberilinguis,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Strongylopus wageri,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Stumpffia helenae,EN,CR,1980,2004,3,4,-1
AMPHIBIANS,Taudactylus acutirostris,VU,CR(PE),1980,2004,2,NA,NA
AMPHIBIANS,Taudactylus eungellensis,EN,CR,1980,2004,3,4,-1
AMPHIBIANS,Taudactylus pleione,VU,CR,1980,2004,2,4,-2
AMPHIBIANS,Taudactylus rheophilus,EN,CR,1980,2004,3,4,-1
AMPHIBIANS,Telmatobius arequipensis,NT,VU,1980,2004,1,2,-1
AMPHIBIANS,Telmatobius brevipes,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Telmatobius carrillae,NT,VU,1980,2004,1,2,-1
AMPHIBIANS,Telmatobius cirrhacelis,CR,CR(PE),1980,2004,4,NA,NA
AMPHIBIANS,Telmatobius colanensis,VU,EN,1980,2004,2,3,-1
AMPHIBIANS,Telmatobius culeus,VU,CR,1980,2004,2,4,-2
AMPHIBIANS,Telmatobius gigas,VU,CR,1980,2004,2,4,-2
AMPHIBIANS,Telmatobius huayra,NT,VU,1980,2004,1,2,-1
AMPHIBIANS,Telmatobius jelskii,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Telmatobius marmoratus,LC,VU,1980,2004,0,2,-2
AMPHIBIANS,Telmatobius niger,VU,CR(PE),1980,2004,2,NA,NA
AMPHIBIANS,Telmatobius pefauri,VU,CR,1980,2004,2,4,-2
AMPHIBIANS,Telmatobius simonsi,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Telmatobius vellardi,EN,CR(PE),1980,2004,3,NA,NA
AMPHIBIANS,Telmatobius zapahuirensis,VU,CR,1980,2004,2,4,-2
AMPHIBIANS,Thorius infernalis,CR,CR(PE),1980,2004,4,NA,NA
AMPHIBIANS,Thorius magnipes,CR,CR(PE),1980,2004,4,NA,NA
AMPHIBIANS,Thorius narismagnus,CR,CR(PE),1980,2004,4,NA,NA
AMPHIBIANS,Thorius narisovalis,EN,CR(PE),1980,2004,3,NA,NA
AMPHIBIANS,Thorius pennatulus,EN,CR,1980,2004,3,4,-1
AMPHIBIANS,Triturus pygmaeus,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Tylototriton asperrimus,LC,NT,1980,2004,0,1,-1
AMPHIBIANS,Tylototriton shanjing,LC,NT,1980,2004,0,1,-1
BIRDS,Accipiter princeps,NT,VU,1994,2000,1,2,-1
BIRDS,Aceros comatus,LC,NT,1994,2000,0,1,-1
BIRDS,Acrocephalus griseldis,VU,EN,2000,2004,2,3,-1
BIRDS,Acrocephalus griseldis,NT,VU,1994,2000,1,2,-1
BIRDS,Acrocephalus luscinius,EN,CR,2000,2004,3,4,-1
BIRDS,Acrocephalus rodericanus,CR,EN,1994,2000,4,3,1
BIRDS,Actenoides concretus,LC,NT,1994,2000,0,1,-1
BIRDS,Aegithina viridissima,LC,NT,1994,2000,0,1,-1
BIRDS,Agelaius tricolor,LC,EN,1994,2000,0,3,-3
BIRDS,Alcedo euryzona,NT,VU,1994,2000,1,2,-1
BIRDS,Alcippe brunneicauda,LC,NT,1994,2000,0,1,-1
BIRDS,Alethe choloensis,VU,EN,1994,2000,2,3,-1
BIRDS,Alophoixus finschii,LC,NT,1994,2000,0,1,-1
BIRDS,Amazona brasiliensis,EN,VU,2000,2004,3,2,1
BIRDS,Anas eatoni,NT,VU,1994,2000,1,2,-1
BIRDS,Anas luzonica,NT,VU,1994,2000,1,2,-1
BIRDS,Anas melleri,VU,EN,1988,1994,2,3,-1
BIRDS,Anodorhynchus hyacinthinus,VU,EN,1994,2000,2,3,-1
BIRDS,Anodorhynchus leari,CR,EN,2000,2004,4,3,1
BIRDS,Anthracoceros montani,EN,CR,1988,1994,3,4,-1
BIRDS,Anthreptes rhodolaemus,LC,NT,1994,2000,0,1,-1
BIRDS,Anthus sokokensis,VU,EN,1994,2000,2,3,-1
BIRDS,NA,NA,NA,2000,2004,NA,NA,NA
BIRDS,Ara glaucogularis,EN,CR,1994,2000,3,4,-1
BIRDS,Ardeola idae,VU,EN,1988,1994,2,3,-1
BIRDS,Argusianus argus,LC,NT,1994,2000,0,1,-1
BIRDS,Atrichornis rufescens,NT,VU,2004,2008,1,2,-1
BIRDS,Aythya baeri,VU,EN,2004,2008,2,3,-1
BIRDS,Balearica pavonina,LC,NT,1988,1994,0,1,-1
BIRDS,Balearica pavonina,NT,VU,1994,2000,1,2,-1
BIRDS,Batrachostomus stellatus,LC,NT,1994,2000,0,1,-1
BIRDS,Brachyramphus brevirostris,LC,VU,1988,1994,0,2,-2
BIRDS,Brachyramphus brevirostris,VU,CR,1994,2000,2,4,-2
BIRDS,Bradypterus graueri,VU,EN,1988,1994,2,3,-1
BIRDS,Branta ruficollis,VU,EN,2000,2004,2,3,-1
BIRDS,Brotogeris pyrrhoptera,VU,EN,1988,1994,2,3,-1
BIRDS,Buceros rhinoceros,LC,NT,1994,2000,0,1,-1
BIRDS,Buteo ridgwayi,EN,CR,1994,2000,3,4,-1
BIRDS,Cacatua haematuropygia,EN,CR,1988,1994,3,4,-1
BIRDS,Cacatua ophthalmica,NT,VU,1994,2000,1,2,-1
BIRDS,Cacatua sulphurea,EN,CR,1994,2000,3,4,-1
BIRDS,Caloperdix oculeus,LC,NT,1994,2000,0,1,-1
BIRDS,Calyptomena hosii,LC,NT,1994,2000,0,1,-1
BIRDS,Calyptomena viridis,LC,NT,1994,2000,0,1,-1
BIRDS,Caprimulgus concretus,NT,VU,1994,2000,1,2,-1
BIRDS,Centropus rectunguis,NT,VU,1994,2000,1,2,-1
BIRDS,Centropus violaceus,LC,NT,1994,2000,0,1,-1
BIRDS,Cercomacra ferdinandi,NT,VU,2000,2004,1,2,-1
BIRDS,Cercomacra ferdinandi,LC,NT,1994,2000,0,1,-1
BIRDS,NA,NA,NA,1994,2000,NA,NA,NA
BIRDS,Charadrius sanctaehelenae,EN,CR,2004,2008,3,4,-1
BIRDS,Chlamydotis undulata,NT,VU,2000,2004,1,2,-1
BIRDS,Chlamydotis undulata,LC,NT,1994,2000,0,1,-1
BIRDS,Chloropsis cyanopogon,LC,NT,1994,2000,0,1,-1
BIRDS,Cleptornis marchei,VU,CR,2000,2004,2,4,-2
BIRDS,Columba eversmanni,NT,VU,1988,1994,1,2,-1
BIRDS,Columba trocaz,VU,NT,1988,1994,2,1,1
BIRDS,Copsychus sechellarum,CR,EN,2000,2004,4,3,1
BIRDS,Coracias garrulus,LC,NT,1994,2000,0,1,-1
BIRDS,Coracina newtoni,EN,CR,2000,2004,3,4,-1
BIRDS,Corvus hawaiiensis,CR,EW,2000,2004,4,NA,NA
BIRDS,Corvus kubaryi,EN,CR,1994,2000,3,4,-1
BIRDS,Crax blumenbachii,CR,EN,1994,2000,4,3,1
BIRDS,Cuculus vagans,LC,NT,1994,2000,0,1,-1
BIRDS,Cyanopsitta spixii,CR,CR(PEW),2000,2004,4,NA,NA
BIRDS,Cyanoramphus cookii,CR,EN,1994,2000,4,3,1
BIRDS,Cyanoramphus malherbi,EN,CR,1994,2000,3,4,-1
BIRDS,Cyornis caerulatus,NT,VU,1994,2000,1,2,-1
BIRDS,Dasyornis longirostris,EN,VU,1994,2000,3,2,1
BIRDS,Dendroica kirtlandii,VU,NT,1988,1994,2,1,1
BIRDS,Dinopium rafflesii,LC,NT,1994,2000,0,1,-1
BIRDS,Diomedea dabbenena,EN,CR,1988,1994,3,4,-1
BIRDS,Ducula finschii,LC,NT,1994,2000,0,1,-1
BIRDS,Ducula galeata,CR,EN,2000,2004,4,3,1
BIRDS,Ducula rubricera,LC,NT,1994,2000,0,1,-1
BIRDS,Ducula whartoni,CR,VU,2000,2004,4,2,2
BIRDS,Ducula whartoni,VU,CR,1994,2000,2,4,-2
BIRDS,Emberiza aureola,NT,VU,1994,2000,1,2,-1
BIRDS,Emberiza jankowskii,VU,NA,2000,2004,2,NA,NA
BIRDS,Enicurus ruficapillus,LC,NT,1994,2000,0,1,-1
BIRDS,Eupetes macrocerus,LC,NT,1994,2000,0,1,-1
BIRDS,Eurylaimus ochromalus,LC,NT,1994,2000,0,1,-1
BIRDS,Eurynorhynchus pygmeus,EN,CR,2004,2008,3,4,-1
BIRDS,Eurynorhynchus pygmeus,VU,EN,1994,2000,2,3,-1
BIRDS,Eurystomus azureus,LC,NT,1994,2000,0,1,-1
BIRDS,Falco cherrug,VU,EN,2000,2004,2,3,-1
BIRDS,Falco cherrug,NT,VU,1994,2000,1,2,-1
BIRDS,Falco punctatus,CR,EN,1988,1994,4,3,1
BIRDS,Falco punctatus,EN,VU,1994,2000,3,2,1
BIRDS,Ficedula dumetoria,LC,NT,1994,2000,0,1,-1
BIRDS,Forpus xanthops,NT,VU,1988,1994,1,2,-1
BIRDS,Foudia flavicans,EN,VU,1988,1994,3,2,1
BIRDS,Foudia rubra,CR,EN,1994,2000,4,3,1
BIRDS,Foudia sechellarum,VU,NT,2004,2008,2,1,1
BIRDS,Francolinus camerunensis,VU,EN,1994,2000,2,3,-1
BIRDS,Francolinus ochropectus,EN,CR,1988,1994,3,4,-1
BIRDS,Gallicolumba hoedtii,VU,EN,1994,2000,2,3,-1
BIRDS,Gorsachius goisagi,VU,EN,1988,1994,2,3,-1
BIRDS,Grantiella picta,NT,VU,2004,2008,1,2,-1
BIRDS,Grus monacha,NT,VU,1994,2000,1,2,-1
BIRDS,Gymnogyps californianus,EW,CR,1988,1994,NA,4,NA
BIRDS,Gyps bengalensis,NT,CR,1994,2000,1,4,-3
BIRDS,Gyps indicus,NT,CR,1994,2000,1,4,-3
BIRDS,Gyps tenuirostris,NT,CR,1994,2000,1,4,-3
BIRDS,Haliaeetus albicilla,NT,LC,1994,2000,1,0,1
BIRDS,Hapalopsittaca pyrrhops,NT,VU,1988,1994,1,2,-1
BIRDS,Harpactes diardii,LC,NT,1994,2000,0,1,-1
BIRDS,Harpactes duvaucelii,LC,NT,1994,2000,0,1,-1
BIRDS,Harpactes kasumba,LC,NT,1994,2000,0,1,-1
BIRDS,Harpactes orrhophaeus,LC,NT,1994,2000,0,1,-1
BIRDS,Hemignathus lucidus,CR,CR(PE),1994,2000,4,NA,NA
BIRDS,Heteromirafra sidamoensis,EN,CR,2004,2008,3,4,-1
BIRDS,Houbaropsis bengalensis,EN,CR,2004,2008,3,4,-1
BIRDS,Icterus oberi,VU,CR,1994,2000,2,4,-2
BIRDS,Iole olivacea,LC,NT,1994,2000,0,1,-1
BIRDS,Ixos malaccensis,LC,NT,1994,2000,0,1,-1
BIRDS,Kenopia striata,LC,NT,1994,2000,0,1,-1
BIRDS,Larus bulleri,VU,EN,1988,1994,2,3,-1
BIRDS,Larus relictus,NT,VU,1994,2000,1,2,-1
BIRDS,Lathamus discolor,VU,EN,1988,1994,2,3,-1
BIRDS,Lepidopyga lilliae,EN,CR,1988,1994,3,4,-1
BIRDS,Limosa limosa,LC,NT,2000,2004,0,1,-1
BIRDS,Loxioides bailleui,EN,CR,2004,2008,3,4,-1
BIRDS,Loxops caeruleirostris,EN,CR,2004,2008,3,4,-1
BIRDS,Macronous ptilosus,LC,NT,1994,2000,0,1,-1
BIRDS,Malacocincla malaccensis,LC,NT,1994,2000,0,1,-1
BIRDS,Malacopteron affine,LC,NT,1994,2000,0,1,-1
BIRDS,Malacopteron magnum,LC,NT,1994,2000,0,1,-1
BIRDS,Megalaima henricii,LC,NT,1994,2000,0,1,-1
BIRDS,Megalaima mystacophanos,LC,NT,1994,2000,0,1,-1
BIRDS,Megalurulus grosvenori,NT,VU,1994,2000,1,2,-1
BIRDS,Megapodius pritchardii,CR,EN,2000,2004,4,3,1
BIRDS,Meiglyptes tukki,LC,NT,1994,2000,0,1,-1
BIRDS,Melamprosops phaeosoma,CR,CR(PE),2004,2008,4,NA,NA
BIRDS,Melanoperdix niger,NT,VU,1994,2000,1,2,-1
BIRDS,Melidectes whitemanensis,LC,NT,1994,2000,0,1,-1
BIRDS,Menura alberti,VU,NT,2004,2008,2,1,1
BIRDS,Metallura iracunda,VU,EN,2000,2004,2,3,-1
BIRDS,Milvus milvus,LC,NT,1994,2000,0,1,-1
BIRDS,Mimus trifasciatus,EN,CR,2004,2008,3,4,-1
BIRDS,Mitu mitu,CR,EW,1988,1994,4,NA,NA
BIRDS,Mohoua ochrocephala,VU,EN,1994,2000,2,3,-1
BIRDS,Myadestes lanaiensis,CR,CR(PE),1988,1994,4,NA,NA
BIRDS,Myadestes myadestinus,CR,EX,1988,1994,4,NA,NA
BIRDS,Myiagra albiventris,LC,VU,1988,1994,0,2,-2
BIRDS,Myophonus robinsoni,VU,LC,2000,2004,2,0,2
BIRDS,Myophonus robinsoni,LC,VU,1994,2000,0,2,-2
BIRDS,Neophema chrysogaster,EN,CR,1988,1994,3,4,-1
BIRDS,Neophron percnopterus,LC,EN,2000,2004,0,3,-3
BIRDS,Neotis denhami,LC,NT,1994,2000,0,1,-1
BIRDS,Nesoclopeus woodfordi,VU,NT,2000,2004,2,1,1
BIRDS,Nesoenas mayeri,CR,EN,1988,1994,4,3,1
BIRDS,Ninox natalis,CR,VU,2000,2004,4,2,2
BIRDS,Ninox natalis,VU,CR,1994,2000,2,4,-2
BIRDS,Ninox odiosa,NT,VU,1994,2000,1,2,-1
BIRDS,Nipponia nippon,CR,EN,1994,2000,4,3,1
BIRDS,Numenius arquata,LC,NT,1994,2000,0,1,-1
BIRDS,Ognorhynchus icterotis,CR,EN,2000,2004,4,3,1
BIRDS,Oriolus xanthonotus,LC,NT,1994,2000,0,1,-1
BIRDS,Otus rufescens,LC,NT,1994,2000,0,1,-1
BIRDS,Oxyura leucocephala,VU,EN,1994,2000,2,3,-1
BIRDS,Padda oryzivora,NT,VU,1988,1994,1,2,-1
BIRDS,Palmeria dolei,VU,CR,2000,2004,2,4,-2
BIRDS,Papasula abbotti,CR,EN,2000,2004,4,3,1
BIRDS,Papasula abbotti,EN,CR,1994,2000,3,4,-1
BIRDS,Paroreomyza maculata,CR,CR(PE),1988,1994,4,NA,NA
BIRDS,Paroreomyza montana,VU,EN,2000,2004,2,3,-1
BIRDS,Patagioenas inornata,VU,NT,1994,2000,2,1,1
BIRDS,Pauxi pauxi,VU,EN,2004,2008,2,3,-1
BIRDS,Pelecanus crispus,NT,VU,2000,2004,1,2,-1
BIRDS,Pelecanus crispus,VU,NT,1994,2000,2,1,1
BIRDS,Penelope jacucaca,NT,VU,2000,2004,1,2,-1
BIRDS,Penelope ortoni,VU,EN,2000,2004,2,3,-1
BIRDS,Pericrocotus igneus,LC,NT,1994,2000,0,1,-1
BIRDS,Phaenicophaeus diardi,LC,NT,1994,2000,0,1,-1
BIRDS,Phaenicophaeus sumatranus,LC,NT,1994,2000,0,1,-1
BIRDS,Phalacrocorax bougainvillii,LC,NT,1994,2000,0,1,-1
BIRDS,Phalacrocorax featherstoni,VU,EN,2000,2004,2,3,-1
BIRDS,Phalacrocorax neglectus,VU,EN,1994,2000,2,3,-1
BIRDS,Philentoma velata,LC,NT,1994,2000,0,1,-1
BIRDS,Phoebastria irrorata,VU,CR,2000,2004,2,4,-2
BIRDS,Phoebastria nigripes,VU,EN,2000,2004,2,3,-1
BIRDS,Phoebastria nigripes,LC,VU,1994,2000,0,2,-2
BIRDS,Phoebetria fusca,VU,EN,2000,2004,2,3,-1
BIRDS,Phoenicoparrus jamesi,VU,NT,1994,2000,2,1,1
BIRDS,Phoenicopterus chilensis,LC,NT,1988,1994,0,1,-1
BIRDS,Picumnus fuscus,LC,NT,1994,2000,0,1,-1
BIRDS,Pipile jacutinga,VU,EN,1994,2000,2,3,-1
BIRDS,Pitta baudii,NT,VU,1994,2000,1,2,-1
BIRDS,Pitta granatina,LC,NT,1994,2000,0,1,-1
BIRDS,Platalea minor,CR,EN,1994,2000,4,3,1
BIRDS,Platylophus galericulatus,LC,NT,1994,2000,0,1,-1
BIRDS,Podiceps gallardoi,VU,EN,2004,2008,2,3,-1
BIRDS,Podiceps gallardoi,NT,VU,2000,2004,1,2,-1
BIRDS,Polysticta stelleri,NT,VU,2000,2004,1,2,-1
BIRDS,Pomarea dimidiata,CR,EN,1988,1994,4,3,1
BIRDS,Pomarea whitneyi,VU,CR,1994,2000,2,4,-2
BIRDS,Prinia cinereocapilla,NT,VU,1994,2000,1,2,-1
BIRDS,Prionochilus thoracicus,LC,NT,1994,2000,0,1,-1
BIRDS,Procnias nudicollis,NT,VU,2000,2004,1,2,-1
BIRDS,Pseudibis davisoni,EN,CR,1994,2000,3,4,-1
BIRDS,Pseudonestor xanthophrys,VU,CR,2000,2004,2,4,-2
BIRDS,Psittacula eques,CR,EN,2000,2004,4,3,1
BIRDS,Psittacula longicauda,LC,NT,1994,2000,0,1,-1
